Région,Préfecture,Sous-préfecture,Nom de l'Établissement,Nombre total de personnes ,Public ou privé?,Partenaire responsable de la formation,Date de la formation,Durée de la formation (jours),Type de formation,Nombre de personnes formées,Region p-code,Prefecture p-code,Subprefecture p-code
Conakry,Conakry,Ratoma,Centre Action et l'integration Mere et Enfant,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique AL-Imane,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Anta Marche,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Avicenne,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Cosa,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Enco5,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Enco5,,public,CRS,Oui,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Freemant,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Hamdallaye,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Kakimbo,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Kaporo,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Kobaya,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Koloma,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique La Grace,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Lambanyi,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Maimouna,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Mere et Enfant,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Mère et Enfant,,public,CRS,Oui,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Nassouroulaye,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Saint George,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Samou de Bambeto,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Simanbossia,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique Yattaya,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Clinique sonfonia,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Cmed Balkan,,prive,CRS,Oui,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Dynapharm Koloma,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Ecole Superieure de Sage Femme de Kobayah,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Hospital Jean Paul II,,public,CRS,Oui,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Infirmerie de l'Institut Superieur et Scientifique de l'Education de Guinee,,public,CRS,Oui,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Jean Paul 2,,prive,CRS,Oui,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,ONG AVOSA,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,ONG Association Guineenne de Techniciens Biologistes,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,ONG Green Guinee,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,ONG Jeunes Unis pour le Developpement Sanitaire de Guinee,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,ONG Monde des enfants,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Pharmacie Doungou,,prive,CRS,,,,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Pharmacie Hamdallaye,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Polyclinique Cosa,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Polyclinique Dongomet,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Polyclinique Eau Vive,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Polyclinique Simbaya,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Polyclinique Simbaya,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,RN Simbaya,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,RN Simbaya,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,SAMU Bambeto,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,SAMU Bambeto,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,SOS Hepatite Guinee,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Sainte Cathy,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Sainte Cathy,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Servive Sanitaire d'Intervention Rapide,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Servive Sanitaire d'Intervention Rapide,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Conakry,Conakry,Ratoma,Servive Sanitaire d'Intervention Rapide,,prive,CRS,OUI,,PCI Ebola,,GIN002,GIN002001,GIN00200105
Kankan,Kankan,Kankan Ctre,Kalima,,prive,CRS,Oui,,PCI Ebola,,GIN004,GIN004001,GIN00400105
Kankan,Kerouane,,Damaro,,prive,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,
Kankan,Kerouane,,Gbenko Cite,,prive,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,
Kankan,Kerouane,,MAKA SORYMAYA,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,
Kankan,Kerouane,Banankoro,Secteur 2 - Banankoro Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400201
Kankan,Kerouane,Damaro,Damaro Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400202
Kankan,Kerouane,Kerouane Ctre,Hopital Préfectoral Kerouane,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400203
Kankan,Kerouane,Kerouane Ctre,Kerouane Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400203
Kankan,Kerouane,Komodou,Komodou Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400204
Kankan,Kerouane,Konsankoro,Kounsankoro Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400205
Kankan,Kerouane,Linko,Linko Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400206
Kankan,Kerouane,Sibiribaro,Sibiribaro Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400207
Kankan,Kerouane,Soromaya,Maka-Férédou,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400208
Kankan,Kerouane,Soromaya,Soromaya Centre de Santé,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400208
Kankan,Kerouane,Soromaya,poste de sante SANANKORONI,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400208
Kankan,Kerouane,Soromaya,poste de sante Soromaya,,public,CRS,2014-12-16,2,PCI Ebola,,GIN004,GIN004002,GIN00400208
Nzerekore,Macenta,,Centre de Sante Patrice,,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,
Nzerekore,Macenta,,centre de sante Bowa,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,
Nzerekore,Macenta,,centre de sante Hermakono,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,
Nzerekore,Macenta,Balizia,Centre de Santé Balizéa,,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,GIN00800401
Nzerekore,Macenta,Bofossou,Centre de Santé Bofossou,,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,GIN00800403
Nzerekore,Macenta,Daro,Centre de Santé Daro,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,GIN00800404
Nzerekore,Macenta,Daro,Centre de santa N'Deleou,,public,CRS,complet,,PCI Ebola,,GIN008,GIN008004,GIN00800404
Nzerekore,Macenta,Daro,N'Deleou,,public,CRS,complet,,PCI Ebola,,GIN008,GIN008004,GIN00800404
Nzerekore,Macenta,Fassankoni,Centre de Santé Fassankoni,,public,CRS,complet,,PCI Ebola,,GIN008,GIN008004,GIN00800405
Nzerekore,Macenta,Kouankan,Communautaire Dondano,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,GIN00800406
Nzerekore,Macenta,Koyamah,Centre de Santé Koyamah,,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,GIN00800407
Nzerekore,Macenta,Koyamah,N'Zappa (Communautaire),,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800407
Nzerekore,Macenta,Koyamah,PS Zatouila,,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800407
Nzerekore,Macenta,Macenta Ctre,"Centre de Santé Quartier Bowa, Mac.",,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,GIN00800408
Nzerekore,Macenta,Macenta Ctre,Direction Prefectorale de la Sante,,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800408
Nzerekore,Macenta,Macenta Ctre,Hopital Préfectoral Macenta,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,GIN00800408
Nzerekore,Macenta,Macenta Ctre,MISSION Philafricaine de Macenta,,public,CRS,Complet,,PCI Ebola,,GIN008,GIN008004,GIN00800408
Nzerekore,Macenta,Macenta Ctre,MISSION SIDA,,public,CRS,Complet,,PCI Ebola,,GIN008,GIN008004,GIN00800408
Nzerekore,Macenta,Macenta Ctre,centre de sante Hermakono,,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800408
Nzerekore,Macenta,Nzebela,Bayamah,,public,CRS,complet,,PCI Ebola,,GIN008,GIN008004,GIN00800409
Nzerekore,Macenta,Nzebela,Centre de Santé Nzebela,,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,GIN00800409
Nzerekore,Macenta,Nzebela,Gaola,,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800409
Nzerekore,Macenta,Ouremai,Centre de Santé Ouremai,,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,GIN00800410
Nzerekore,Macenta,Ouremai,Zobroma,,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800410
Nzerekore,Macenta,Panziazou,Centre de Santé Panziazou,,public,CRS,2014-12-07,2,PCI Ebola,,GIN008,GIN008004,GIN00800411
Nzerekore,Macenta,Panziazou,Gozobova,,public,CRS,Complet,,PCI Ebola,,GIN008,GIN008004,GIN00800411
Nzerekore,Macenta,Panziazou,Guilaotazou,,public,CRS,Complet,,PCI Ebola,,GIN008,GIN008004,GIN00800411
Nzerekore,Macenta,Panziazou,Ziaovassama,,public,CRS,Complet,,PCI Ebola,,GIN008,GIN008004,GIN00800411
Nzerekore,Macenta,Sengbedou,Makabaladou,,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800412
Nzerekore,Macenta,Seredou,Centre de Santé Seredou,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,GIN00800413
Nzerekore,Macenta,Seredou,ireye,,public,CRS,complete,,PCI Ebola,,GIN008,GIN008004,GIN00800413
Nzerekore,Macenta,Vasseredou,Centre de Santé Vasérédou,,public,CRS,,,PCI Ebola,,GIN008,GIN008004,GIN00800414
Nzerekore,Macenta,Watanka,Centre de Santé Watanka,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,GIN00800415
Nzerekore,Macenta,Watanka,Sogoloou,,public,CRS,2014-12-05,2,PCI Ebola,,GIN008,GIN008004,GIN00800415
Nzerekore,Nzerekore,,Centre de Sante Base Militaire,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,CTE de Loule,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Cabinet Medical Mohomou,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre ASAS,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Hospitalier Ulcere de Buruli,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Medical Michel,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Medical Siba Kalivogui,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Medical Associatif N'zao,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Medical Prive (Sans Nom),,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Medical Reference Boma,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Medical Votre Famille,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Psychiatrique Boma,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Universitaire,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Centre Medical de Guinee,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clininique Cherubins Mboma,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Charlotte,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Chinoise,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Chris Esprit Saint,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Dorota,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Dorota 2,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Esperance,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Fanta Isabelle,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Felix,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Finda,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Gbangana,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Kadia Diakite,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique LOUA Nathalie,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Modele,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Nassafa,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Nijeu,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Paul Tolno,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Amitie,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Boma,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Conde et frere,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Dorota,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Faya,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Finda,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Gonia,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee HABA,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Huguette,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Kebe,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Kona,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee La grace,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Lamah,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Liberien,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Nyen,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Oulare,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Philippe,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Reference,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Renaissance,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Sabari,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Saint Jean,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Sangareya,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Sidiki,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Tolno,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Toupou,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Zali,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Ziama,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee beavogui,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique PriveeTraore,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee  Sine,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privee Reference,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Privée Saint Michel,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique RHIE Milimono,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Saint Augustin,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Saint Chanly,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Saint Francois,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Saint Joseph,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique Sercodev,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique privee Saly,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique privee Kpama II,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique privee les Cherubins,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Clinique  Privee Oulare,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Direction Prefectorale de la Sante,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Dispensaire HCR,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Dispensaire Synergie,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,ESICON,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Ecole de Sante kissidougou,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Hopital Préfectoral de Macenta,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Hopital Regional,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Infirmerie Helène Johnson,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Labo Ninamou,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Lepre et Tuberculose (LTO),,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Mission Philafricaine de Macenta,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,ONG Association Aide Sanitare,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Pharmacie Dorota,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Pharmacie Lamah,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Pharmacie Ories,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Pharmacie Sandou et Frere,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Pharmacie du Centre,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Reference Samuel,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,SBC Kohoh,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,SSC,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Tantegbe Croix,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Universite pour le Developpement Communal,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,Zebela Tokpa,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,,clinique privee,,prive,CRS,complete,,PCI Ebola,,GIN008,GIN008005,
Nzerekore,Nzerekore,Bounouma,Bounouma,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800501
Nzerekore,Nzerekore,Bounouma,Kankoré,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800501
Nzerekore,Nzerekore,Bounouma,Kpao,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800501
Nzerekore,Nzerekore,Bounouma,Kéréma,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800501
Nzerekore,Nzerekore,Gouecke,Banzou Nord,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800502
Nzerekore,Nzerekore,Gouecke,Cedba,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800502
Nzerekore,Nzerekore,Gouecke,Centre de Santé Gouecke,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800502
Nzerekore,Nzerekore,Gouecke,Nona,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800502
Nzerekore,Nzerekore,Gouecke,Tamoé,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800502
Nzerekore,Nzerekore,Kobela,Centre de Santé Kobela,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800503
Nzerekore,Nzerekore,Kobela,Zogota,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800503
Nzerekore,Nzerekore,Koropara,"Gnema-Nord (Nema, Nyema)",,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800504
Nzerekore,Nzerekore,Koropara,Kognea,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800504
Nzerekore,Nzerekore,Koropara,Koroh,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800504
Nzerekore,Nzerekore,Koropara,Lomou,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800504
Nzerekore,Nzerekore,Koropara,Magbana,,public,CRS,Oui,,PCI Ebola,,GIN008,GIN008005,GIN00800504
